source	target	weight
Netzgemüse: The Kids Are Alright	3D Printing: How can we make it a third industrial revolution?	0.00010701448271111282
Netzgemüse: The Kids Are Alright	10 Vorschläge um die Welt zu verbessern	0.010473532260695915
Netzgemüse: The Kids Are Alright	re:Fefe: Erkenntnisse der empirischen Trollforschung	0.000333860553753666
Netzgemüse: The Kids Are Alright	Lernen Lernen lernen im persönlichen Lernnetzwerk. Wie im digitalen Zeitalter eigensinnig und gemeinsam gelernt wird.	0.002867365643438618
Netzgemüse: The Kids Are Alright	x-learning. Warum die Digitale Revolution des Lernens gescheitert ist.	0.0064606610187766915
Netzgemüse: The Kids Are Alright	How to Digital Native: Medienkompetenz auf dem Lehrplan	0.0009217538247103692
Netzgemüse: The Kids Are Alright	Digitale Nachhilfe für Azubis und Meister Nachwuchsförderung in der IT-Branche	0.0019417652699627455
Netzgemüse: The Kids Are Alright	Best Practice: Medienkompetenz re:learned	0.0009120497182566907
Netzgemüse: The Kids Are Alright	Gute MOOCs - böse MOOCs? Openness als Killerkriterium!	0.00022207375629630126
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Interactive Landscapes	0.0007585669585392595
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Netzpolitischer Nachmittag: IN SIDE OUT digiges	0.0017880691363891356
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Das digitale Quartett - live on stage	0.0007959674327888934
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	0.00010083342766069905
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	0.0029650924144859056
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Personal Branding Kampagne: Wie der neue Job dich findet	0.0033554281580243173
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Saisonrückblick Social Media Recht	0.0004083339945214318
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Das kleine Digitale und das große Ganze. Internetaktivismus Netzbewegung und Politik	0.0001315154326992031
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	LobbyPlag	0.0003228725935966191
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Herm und Nilz präsentieren: Das Internet Der Preis	0.0004427428813744875
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	decoding a book Was ist Buch?	0.00036510048630016717
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	haters gonna hate - Lovepicking und die Folgen	0.00023518445056186756
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Digitaldarwinismus Warum gibt es keine digitalen Bananen?	0.0003048947399686619
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	D3	0.00010471924596204526
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	21st Century Skills - Keynote Panel	0.0009424732136584067
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Von Television zu WikiVision: Mediale Grundversorgung von allen für alle	0.00026513655605452883
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Jagen Sammeln Pflegen - alte und neue Aufgaben für die Öffentlich-Rechtlichen in Zeiten des Internet	0.00023311711631135554
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	10 Vorschläge um die Welt zu verbessern	0.0025083888898215275
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Online universities - food for thought or an intellectual malnutrition epidemic?	0.00013819186830459597
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Ceci n est pas un MOOC. How to build awesome open dirt-cheap online courses	0.00034136539838156905
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Lernen Lernen lernen im persönlichen Lernnetzwerk. Wie im digitalen Zeitalter eigensinnig und gemeinsam gelernt wird.	0.0024449077404096156
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	x-learning. Warum die Digitale Revolution des Lernens gescheitert ist.	0.007850353364587294
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	How to Digital Native: Medienkompetenz auf dem Lehrplan	0.002063514049255252
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Digitale Nachhilfe für Azubis und Meister Nachwuchsförderung in der IT-Branche	0.003116156020745857
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Best Practice: Medienkompetenz re:learned	0.004483308741334705
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Im Schatten des Rechts - Wie informelle Normen das Urheberrecht unterlaufen oder auch auf den Kopf stellen	0.00021308329320240436
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Internet-Meme: Geschichte Forschungsstand Kontroversen	0.00017931552002154128
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	E-Zigarette der Genuß der aus dem Internet kam	0.00044678481286266545
Heute aufwachsen in Digitalistan: Die neuen mündigen Menschen?	Richtig essen richtig schlafen und lasst die Mate weg: Besser Leben für Geeks	0.00023518445056186756
Interactive Landscapes	Netzpolitischer Nachmittag: IN SIDE OUT digiges	0.00019923570037115818
Interactive Landscapes	Das digitale Quartett - live on stage	0.00043294718795847256
Interactive Landscapes	Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	0.00011324561184915022
Interactive Landscapes	Music Recommendation - From Peel To Peer: Curatorial Models	0.00011597006916596111
Interactive Landscapes	Das vernetzte Auto wie verändert sich unsere Mobilität? Ein Gespräch mit Dieter Zetsche.	0.00043020578343812716
Interactive Landscapes	Vernetzte Mobilität - Erobert das Digitale die analogen Welten?	0.0004956707428313779
Interactive Landscapes	21st Century Skills - Keynote Panel	0.0007130609406400422
Interactive Landscapes	Take a ride on the Cyberpunk Express train	0.00017525765070892387
Interactive Landscapes	3D Printing: How can we make it a third industrial revolution?	0.00023779356472277538
Interactive Landscapes	China India Bangladesh we re looking at you: Blogging and tweeting in Asia	0.00010401309520601059
Interactive Landscapes	Ceci n est pas un MOOC. How to build awesome open dirt-cheap online courses	0.0003530741958838791
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Color Concert Waiting for Earthquakes	0.0031652819657622656
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Das digitale Quartett - live on stage	0.00154368392390495
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Saisonrückblick Social Media Recht	0.0003351247406061578
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Global Internet Infrastructure - Shaping the world through neutral exchanges	0.00010305401231136683
Netzpolitischer Nachmittag: IN SIDE OUT digiges	LobbyPlag	0.0006111104240035751
Netzpolitischer Nachmittag: IN SIDE OUT digiges	dorkbot.bln re:publica 13 Special 	0.000354551677619124
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Debunking conspiracy theories	0.0006397888954477156
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Weder süß noch salzig: Wie mir die Piratenpartei meine Freizeit nahm	0.0010048175998399172
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Herm und Nilz präsentieren: Das Internet Der Preis	0.00016715934793529457
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Zeit - Geld - Familie	0.0001885184512451425
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Cat Memes	0.0010736836115015096
Netzpolitischer Nachmittag: IN SIDE OUT digiges	D1	0.00014853559780706095
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Das Blatt und das Netz. Überlegungen zu einer Medientheorie des Papiers	0.0003647403674797607
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Die EU-Datenschutzreform als Balanceakt	0.0001566071557365515
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Von Television zu WikiVision: Mediale Grundversorgung von allen für alle	0.00012016913309174365
Netzpolitischer Nachmittag: IN SIDE OUT digiges	 Das meld ich dem Rundfunkrat! - Neues aus der öffentlich-rechtlichen Kommentarambulanz	0.00010286272880306044
Netzpolitischer Nachmittag: IN SIDE OUT digiges	10 Vorschläge um die Welt zu verbessern	0.000778688264460339
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Digital by default - Digital Natives im Journalismus	0.0002166294393967969
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Netzwerkanalyse und politische Öffentlichkeit	0.0002281073260066224
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Kommunikation zwischen Unbekannten über Unbekanntes und warum Internetrollerei nicht schlimm ist	0.0002108418916503512
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Best Practice: Medienkompetenz re:learned	0.00024359408632228355
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Im Schatten des Rechts - Wie informelle Normen das Urheberrecht unterlaufen oder auch auf den Kopf stellen	0.001357115129102524
Netzpolitischer Nachmittag: IN SIDE OUT digiges	meshing berlin networking-networks LABism vs. Lobbyism - quo vadis civic creativity?	0.00011164639998221301
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Von Piraten und Friesennerds: Liquid Democracy in der Praxis	0.00031865226607601305
Netzpolitischer Nachmittag: IN SIDE OUT digiges	crushing data silos with ownCloud	0.00013328690781849224
Netzpolitischer Nachmittag: IN SIDE OUT digiges	Ein Blick in die Zukunft der Personalisierten Medizin	0.00023624568558243116
Color Concert Waiting for Earthquakes	Das digitale Quartett - live on stage	0.000351776563785676
Color Concert Waiting for Earthquakes	Global Internet Infrastructure - Shaping the world through neutral exchanges	0.00010449430249902716
Color Concert Waiting for Earthquakes	Music Recommendation - From Peel To Peer: Curatorial Models	0.00024212518060746723
Color Concert Waiting for Earthquakes	dorkbot.bln re:publica 13 Special 	0.0004363533710315542
Color Concert Waiting for Earthquakes	Herm und Nilz präsentieren: Das Internet Der Preis	0.00018020014331550997
Color Concert Waiting for Earthquakes	Life with extra Senses - How to become a Cyborg.	0.007688069381846885
Color Concert Waiting for Earthquakes	Robot Ethics	0.0009402560273329571
Color Concert Waiting for Earthquakes	Take a ride on the Cyberpunk Express train	0.0002329732242621246
Color Concert Waiting for Earthquakes	Speculative Design	0.0003024309541861618
Color Concert Waiting for Earthquakes	It s not a fax machine connect to a waffle iron	0.0010271500925740273
Color Concert Waiting for Earthquakes	Gute MOOCs - böse MOOCs? Openness als Killerkriterium!	0.000117259369567771
Color Concert Waiting for Earthquakes	crushing data silos with ownCloud	0.000117259369567771
Das digitale Quartett - live on stage	Saisonrückblick Social Media Recht	0.00029612595281230177
Das digitale Quartett - live on stage	LobbyPlag	0.00027619781095422386
Das digitale Quartett - live on stage	Digitaldarwinismus Warum gibt es keine digitalen Bananen?	0.00027177726112070954
Das digitale Quartett - live on stage	D1	0.00011154682683222025
Das digitale Quartett - live on stage	Jagen Sammeln Pflegen - alte und neue Aufgaben für die Öffentlich-Rechtlichen in Zeiten des Internet	0.0005983620030521808
Das digitale Quartett - live on stage	 Hast Du das schon getwittert? - Über Nutzen und Risiken von openjournalism	0.0017724262579508039
Das digitale Quartett - live on stage	 Das meld ich dem Rundfunkrat! - Neues aus der öffentlich-rechtlichen Kommentarambulanz	0.002379787201400529
Das digitale Quartett - live on stage	10 Vorschläge um die Welt zu verbessern	0.000252550736450457
Das digitale Quartett - live on stage	Die Digital Natives ziehen in den Krieg	0.00031029490331953774
Das digitale Quartett - live on stage	Telefonica Mobilfunk Inside Out	0.00013525287227358036
Das digitale Quartett - live on stage	re:Fefe: Erkenntnisse der empirischen Trollforschung	0.00019338100300173784
Das digitale Quartett - live on stage	Gute MOOCs - böse MOOCs? Openness als Killerkriterium!	0.00015453018672812542
Wissen.Macht.Moral über das Digitale im Marionettentheater	Werde Shareholder der Revolution	0.0028351539626343524
Wissen.Macht.Moral über das Digitale im Marionettentheater	Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	0.001340383930226592
Wissen.Macht.Moral über das Digitale im Marionettentheater	IN SIDE OUT of SCIENCE	0.00016184025080572318
Wissen.Macht.Moral über das Digitale im Marionettentheater	How radical are Open Access and the Digital Humanities?	0.0003293406652225157
Wissen.Macht.Moral über das Digitale im Marionettentheater	Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	0.00044452966746665105
Wissen.Macht.Moral über das Digitale im Marionettentheater	Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	0.0001337588801565611
Wissen.Macht.Moral über das Digitale im Marionettentheater	Personal Branding Kampagne: Wie der neue Job dich findet	0.00025676234974713984
Wissen.Macht.Moral über das Digitale im Marionettentheater	Das Ende der Arbeit Wenn Maschinen uns ersetzen	0.0035961978955181746
Wissen.Macht.Moral über das Digitale im Marionettentheater	Robot Ethics	0.0001228010014708819
Wissen.Macht.Moral über das Digitale im Marionettentheater	10 tips to grow your Positive Entrepreneurial Energy	0.010672865182289739
Wissen.Macht.Moral über das Digitale im Marionettentheater	Impact Investing a New Era of Good-Cause Investors?	0.00026309410583681697
Wissen.Macht.Moral über das Digitale im Marionettentheater	get re:ady to start: start-up pitches 3 	0.00014853559780706095
Wissen.Macht.Moral über das Digitale im Marionettentheater	Von Television zu WikiVision: Mediale Grundversorgung von allen für alle	0.00012016913309174365
Wissen.Macht.Moral über das Digitale im Marionettentheater	Export Controls for Dual-Use Software	0.00013859845064632793
Werde Shareholder der Revolution	Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	0.024928092589785737
Werde Shareholder der Revolution	IN SIDE OUT of SCIENCE	0.0018115285873092854
Werde Shareholder der Revolution	How radical are Open Access and the Digital Humanities?	0.00018474131024900066
Werde Shareholder der Revolution	10 tips to grow your Positive Entrepreneurial Energy	0.0007438416155699848
Werde Shareholder der Revolution	C1	0.00019029130839937845
Werde Shareholder der Revolution	Von außen nach innen: Der soziale Kontext von Crowdsourcing	0.00011384824818767436
Werde Shareholder der Revolution	New Open Cities Challenge: Managing large tourism flows	0.00010995969789938875
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	IN SIDE OUT of SCIENCE	0.00519037933047155
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	0.0008292840505330727
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	0.0001119453859675025
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	Music Recommendation - From Peel To Peer: Curatorial Models	0.00011958432747195197
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	DNT: Transatlantic Divide	0.00010835123380206708
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	10 tips to grow your Positive Entrepreneurial Energy	0.0008990965784429716
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	Take a ride on the Cyberpunk Express train	0.00023249390492756201
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	Speculative Design	0.00015410085510400237
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	Von außen nach innen: Der soziale Kontext von Crowdsourcing	0.000483988677833609
Mediated Life after Virtualization. A Critical Look at the Scenarios Forecast by New Wearable Augmented Reality Visualization Technologies.	The Open Innovation Ecosystem	0.00011331249246889404
IN SIDE OUT of SCIENCE	How radical are Open Access and the Digital Humanities?	0.0027863482992810116
IN SIDE OUT of SCIENCE	Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	0.006629437140294424
IN SIDE OUT of SCIENCE	Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	0.0006590043144800032
IN SIDE OUT of SCIENCE	Zeit - Geld - Familie	0.0002669301782838395
IN SIDE OUT of SCIENCE	Crowdsourced Astronomy	0.00036300229811946945
IN SIDE OUT of SCIENCE	Robot Ethics	0.0010134010536420007
IN SIDE OUT of SCIENCE	Vom Erklärbär zur Ameisenkönigin Crowdsourcing Deliberation und Co im Wissenschaftsjournalismus	0.0008917631851218889
IN SIDE OUT of SCIENCE	Goldene Zeiten für Entrepreneurial Science Journalism?	0.00032513478737086196
IN SIDE OUT of SCIENCE	Wer bist Du wirklich? Wir basteln uns ehrliche Social-Media-Accounts!	0.0004156679480602513
IN SIDE OUT of SCIENCE	D1	0.0013499483993243391
IN SIDE OUT of SCIENCE	21st Century Skills - Keynote Panel	0.00016882899669404407
IN SIDE OUT of SCIENCE	 Und warum sind da jetzt Brüste? - Warum auch die Gamerszene mehr als einen Aufschrei verdient hat	0.00010089653729937387
IN SIDE OUT of SCIENCE	Von außen nach innen: Der soziale Kontext von Crowdsourcing	0.0005205274927806661
IN SIDE OUT of SCIENCE	Gute MOOCs - böse MOOCs? Openness als Killerkriterium!	0.00017767842312162662
IN SIDE OUT of SCIENCE	Die Total-Überwachung des Reiseverkehrs	0.00027172546689316113
IN SIDE OUT of SCIENCE	Preenaction Die Zukunft sozialer Medien erspielen ?	0.00010992675364134592
How radical are Open Access and the Digital Humanities?	Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	0.0007971202054134027
How radical are Open Access and the Digital Humanities?	Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	0.00037082604731133225
How radical are Open Access and the Digital Humanities?	Das Ende der Arbeit Wenn Maschinen uns ersetzen	0.00021308329320240436
How radical are Open Access and the Digital Humanities?	Crowdsourced Astronomy	0.00010203588690946297
How radical are Open Access and the Digital Humanities?	Robot Ethics	0.00022282352999826197
How radical are Open Access and the Digital Humanities?	Say Digital Humanities One More Time: Technology affect and learning in emerging information societies	0.0005570602218381188
How radical are Open Access and the Digital Humanities?	Export Controls for Dual-Use Software	0.0007966767326102707
How radical are Open Access and the Digital Humanities?	The Outernet A revolution in reality	0.00045218035380022804
How radical are Open Access and the Digital Humanities?	Online universities - food for thought or an intellectual malnutrition epidemic?	0.0001794838518780536
How radical are Open Access and the Digital Humanities?	Ceci n est pas un MOOC. How to build awesome open dirt-cheap online courses	0.0001919418529929086
How radical are Open Access and the Digital Humanities?	Lernen Lernen lernen im persönlichen Lernnetzwerk. Wie im digitalen Zeitalter eigensinnig und gemeinsam gelernt wird.	0.0006501619561740052
How radical are Open Access and the Digital Humanities?	x-learning. Warum die Digitale Revolution des Lernens gescheitert ist.	0.0006570699788818389
How radical are Open Access and the Digital Humanities?	Best Practice: Medienkompetenz re:learned	0.00016092223656027343
How radical are Open Access and the Digital Humanities?	Gute MOOCs - böse MOOCs? Openness als Killerkriterium!	0.0018399895634716031
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	0.004450340645656978
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Personal Branding Kampagne: Wie der neue Job dich findet	0.004379569723401992
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	0.0007020292218014943
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	LobbyPlag	0.00016752514543858058
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	dorkbot.bln re:publica 13 Special 	0.0001084166534134387
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Vom Erklärbär zur Ameisenkönigin Crowdsourcing Deliberation und Co im Wissenschaftsjournalismus	0.0009389077140389211
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	decoding a book Was ist Buch?	0.00028429764137005345
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	haters gonna hate - Lovepicking und die Folgen	0.00024085572227882117
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Jagen Sammeln Pflegen - alte und neue Aufgaben für die Öffentlich-Rechtlichen in Zeiten des Internet	0.00014469325684438714
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	 Das meld ich dem Rundfunkrat! - Neues aus der öffentlich-rechtlichen Kommentarambulanz	0.0002781855918181139
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Blogs und Bier? Das lob ich mir! ironblogger	0.0015242411699956018
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Telefonica Mobilfunk Inside Out	0.0008955201484078084
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Die Vermessung der Social Media-Welt: Multiplikatoren im Netz ihre Themen und Resonanz im Bundestagswahlkampf.	0.00013390427023295782
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	 Und warum sind da jetzt Brüste? - Warum auch die Gamerszene mehr als einen Aufschrei verdient hat	0.0002186689478544078
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Kommunikation zwischen Unbekannten über Unbekanntes und warum Internetrollerei nicht schlimm ist	0.0001231842915879223
Faszination Grundlagenforschung Das Higgs Big Data und die Teilchenphysik	Myths of the Open Internet: Bust Them and Get Busy	0.00020230749762095742
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Personal Branding Kampagne: Wie der neue Job dich findet	0.15819641972581375
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	0.0001839734220175597
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Saisonrückblick Social Media Recht	0.002791657998572945
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Modeblogger vereinigt euch! Sind Blog-Netzwerke der Schlüssel zur Professionalisierung?	0.002622001698484348
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	decoding a book Was ist Buch?	0.0029990642056399405
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Vernetzte Mobilität - Erobert das Digitale die analogen Welten?	0.00014307269006960338
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Wie Fernsehen und Online zusammenwachsen: die SWR-Projekte Zeit der Helden und Tatort 2013 	0.000607310501642088
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Say Digital Humanities One More Time: Technology affect and learning in emerging information societies	0.00021676819323752952
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	 Hast Du das schon getwittert? - Über Nutzen und Risiken von openjournalism	0.0013083690906854552
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	 Das meld ich dem Rundfunkrat! - Neues aus der öffentlich-rechtlichen Kommentarambulanz	0.0002811806268983003
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Blogs und Bier? Das lob ich mir! ironblogger	0.00044360273662787526
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Kommunikation zwischen Unbekannten über Unbekanntes und warum Internetrollerei nicht schlimm ist	0.0001835900776062892
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Lernen Lernen lernen im persönlichen Lernnetzwerk. Wie im digitalen Zeitalter eigensinnig und gemeinsam gelernt wird.	0.0001952643242349307
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	x-learning. Warum die Digitale Revolution des Lernens gescheitert ist.	0.0001957915310803979
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	How to Digital Native: Medienkompetenz auf dem Lehrplan	0.00017277087625583662
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Best Practice: Medienkompetenz re:learned	0.0004270834111130361
Yarnbombing Social Commerce und die Craftistas: Wie das Internet Crafting und Crafting unsere Gesellschaft verändert	Wie das Internet literarisches Schreiben verändert	0.0010608532062627394
Personal Branding Kampagne: Wie der neue Job dich findet	Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	0.0002848276517721265
Personal Branding Kampagne: Wie der neue Job dich findet	Saisonrückblick Social Media Recht	0.025797206467937418
Personal Branding Kampagne: Wie der neue Job dich findet	Let s Talk about Content! - Wie sich die Infrastruktur des Internets verändert	0.00046367728781312344
Personal Branding Kampagne: Wie der neue Job dich findet	Modeblogger vereinigt euch! Sind Blog-Netzwerke der Schlüssel zur Professionalisierung?	0.0016958896438448838
Personal Branding Kampagne: Wie der neue Job dich findet	Das vernetzte Auto wie verändert sich unsere Mobilität? Ein Gespräch mit Dieter Zetsche.	0.005803966876894863
Personal Branding Kampagne: Wie der neue Job dich findet	decoding a book Was ist Buch?	0.005394253927390286
Personal Branding Kampagne: Wie der neue Job dich findet	Vernetzte Mobilität - Erobert das Digitale die analogen Welten?	0.0002781855918181139
Personal Branding Kampagne: Wie der neue Job dich findet	Wie Fernsehen und Online zusammenwachsen: die SWR-Projekte Zeit der Helden und Tatort 2013 	0.0008927955627591812
Personal Branding Kampagne: Wie der neue Job dich findet	10 tips to grow your Positive Entrepreneurial Energy	0.00019950188030189953
Personal Branding Kampagne: Wie der neue Job dich findet	get re:ady to start: start-up pitches 3 	0.00010926890500669973
Personal Branding Kampagne: Wie der neue Job dich findet	Zukunft der Gesundheitsversorgung: Internetmedizin in Deutschland	0.0002174626287794713
Personal Branding Kampagne: Wie der neue Job dich findet	 Hast Du das schon getwittert? - Über Nutzen und Risiken von openjournalism	0.00036252356121391986
Personal Branding Kampagne: Wie der neue Job dich findet	Blogs und Bier? Das lob ich mir! ironblogger	0.0006972921119275917
Personal Branding Kampagne: Wie der neue Job dich findet	Telefonica Mobilfunk Inside Out	0.000137601541948776
Personal Branding Kampagne: Wie der neue Job dich findet	Die Vermessung der Social Media-Welt: Multiplikatoren im Netz ihre Themen und Resonanz im Bundestagswahlkampf.	0.00031084860574926955
Personal Branding Kampagne: Wie der neue Job dich findet	 Und warum sind da jetzt Brüste? - Warum auch die Gamerszene mehr als einen Aufschrei verdient hat	0.00018486944709983892
Personal Branding Kampagne: Wie der neue Job dich findet	Kommunikation zwischen Unbekannten über Unbekanntes und warum Internetrollerei nicht schlimm ist	0.00016252046125939167
Personal Branding Kampagne: Wie der neue Job dich findet	How to Digital Native: Medienkompetenz auf dem Lehrplan	0.0002981840693833027
Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	Space Science as a creative commons?	0.0001480764463110425
Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	Music Recommendation - From Peel To Peer: Curatorial Models	0.00018538243872871085
Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	dorkbot.bln re:publica 13 Special 	0.0005222493108907354
Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	Weder süß noch salzig: Wie mir die Piratenpartei meine Freizeit nahm	0.0003006305303705779
Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	Herm und Nilz präsentieren: Das Internet Der Preis	0.001340268902964391
Hell Yeah it s Rocket Science! - pushing private space exploration with 30 Million US Dollars	Crowdsourced Astronomy	0.00022958074554629178
